Sexo;Comunidades y Ciudades Autónomas;Nacionalidad;Periodo;Total
Mujeres;04 Balears, Illes;Total;2015T4;16,72
Mujeres;04 Balears, Illes;Total;2015T3;12,09
Mujeres;04 Balears, Illes;Total;2015T2;17,75
Mujeres;04 Balears, Illes;Total;2015T1;23,03
Mujeres;04 Balears, Illes;Total;2014T4;17,64
Mujeres;04 Balears, Illes;Total;2014T3;14,06
Mujeres;04 Balears, Illes;Total;2014T2;17,29
Mujeres;04 Balears, Illes;Total;2014T1;25,19
Mujeres;04 Balears, Illes;Total;2013T4;20,71
Mujeres;04 Balears, Illes;Total;2013T3;16,28
Mujeres;04 Balears, Illes;Total;2013T2;21,88
Mujeres;04 Balears, Illes;Total;2013T1;29,2
Mujeres;04 Balears, Illes;Total;2012T4;24,32
Mujeres;04 Balears, Illes;Total;2012T3;20,09
Mujeres;04 Balears, Illes;Total;2012T2;23,23
Mujeres;04 Balears, Illes;Total;2012T1;28,99
Mujeres;04 Balears, Illes;Total;2011T4;25,11
Mujeres;04 Balears, Illes;Total;2011T3;15,63
Mujeres;04 Balears, Illes;Total;2011T2;18,53
Mujeres;04 Balears, Illes;Total;2011T1;26,41
Mujeres;04 Balears, Illes;Total;2010T4;20,39
Mujeres;04 Balears, Illes;Total;2010T3;15,2
Mujeres;04 Balears, Illes;Total;2010T2;19,53
Mujeres;04 Balears, Illes;Total;2010T1;22,45
Mujeres;04 Balears, Illes;Total;2009T4;17,7
Mujeres;04 Balears, Illes;Total;2009T3;10,96
Mujeres;04 Balears, Illes;Total;2009T2;16,21
Mujeres;04 Balears, Illes;Total;2009T1;20,72
Mujeres;04 Balears, Illes;Total;2008T4;11,54
Mujeres;04 Balears, Illes;Total;2008T3;8,89
Mujeres;04 Balears, Illes;Total;2008T2;9,47
Mujeres;04 Balears, Illes;Total;2008T1;13,48
Mujeres;04 Balears, Illes;Total;2007T4;10,81
Mujeres;04 Balears, Illes;Total;2007T3;5,72
Mujeres;04 Balears, Illes;Total;2007T2;7,57
Mujeres;04 Balears, Illes;Total;2007T1;11,02
Mujeres;04 Balears, Illes;Total;2006T4;7,28
Mujeres;04 Balears, Illes;Total;2006T3;5,68
Mujeres;04 Balears, Illes;Total;2006T2;8,14
Mujeres;04 Balears, Illes;Total;2006T1;11,62
Mujeres;04 Balears, Illes;Total;2005T4;10,36
Mujeres;04 Balears, Illes;Total;2005T3;7,48
Mujeres;04 Balears, Illes;Total;2005T2;8,41
Mujeres;04 Balears, Illes;Total;2005T1;13,93
Mujeres;04 Balears, Illes;Total;2004T4;10,26
Mujeres;04 Balears, Illes;Total;2004T3;7,59
Mujeres;04 Balears, Illes;Total;2004T2;10,56
Mujeres;04 Balears, Illes;Total;2004T1;16,93
Mujeres;04 Balears, Illes;Total;2003T4;11,1
Mujeres;04 Balears, Illes;Total;2003T3;8,1
Mujeres;04 Balears, Illes;Total;2003T2;11,71
Mujeres;04 Balears, Illes;Total;2003T1;17,7
Mujeres;04 Balears, Illes;Total;2002T4;9,23
Mujeres;04 Balears, Illes;Total;2002T3;7,44
Mujeres;04 Balears, Illes;Total;2002T2;9,14
Mujeres;04 Balears, Illes;Total;2002T1;11,84
Mujeres;04 Balears, Illes;Española;2025T4;6,12
Mujeres;04 Balears, Illes;Española;2025T3;3,93
Mujeres;04 Balears, Illes;Española;2025T2;5,79
Mujeres;04 Balears, Illes;Española;2025T1;13,24
Mujeres;04 Balears, Illes;Española;2024T4;10,16
Mujeres;04 Balears, Illes;Española;2024T3;6,62
Mujeres;04 Balears, Illes;Española;2024T2;6,65
Mujeres;04 Balears, Illes;Española;2024T1;13,97
Mujeres;04 Balears, Illes;Española;2023T4;9,72
Mujeres;04 Balears, Illes;Española;2023T3;5,39
Mujeres;04 Balears, Illes;Española;2023T2;7,32
Mujeres;04 Balears, Illes;Española;2023T1;15,78
Mujeres;04 Balears, Illes;Española;2022T4;9,01
Mujeres;04 Balears, Illes;Española;2022T3;6,26
Mujeres;04 Balears, Illes;Española;2022T2;9,98
Mujeres;04 Balears, Illes;Española;2022T1;15,64
Mujeres;04 Balears, Illes;Española;2021T4;12,88
Mujeres;04 Balears, Illes;Española;2021T3;8,9
Mujeres;04 Balears, Illes;Española;2021T2;13,79
Mujeres;04 Balears, Illes;Española;2021T1;16,22
Mujeres;04 Balears, Illes;Española;2020T4;12,01
Mujeres;04 Balears, Illes;Española;2020T3;11,77
Mujeres;04 Balears, Illes;Española;2020T2;14,42
Mujeres;04 Balears, Illes;Española;2020T1;17,21
Mujeres;04 Balears, Illes;Española;2019T4;8,47
Mujeres;04 Balears, Illes;Española;2019T3;6,24
Mujeres;04 Balears, Illes;Española;2019T2;11,39
Mujeres;04 Balears, Illes;Española;2019T1;16,31
Mujeres;04 Balears, Illes;Española;2018T4;9,46
Mujeres;04 Balears, Illes;Española;2018T3;6,92
Mujeres;04 Balears, Illes;Española;2018T2;11,29
Mujeres;04 Balears, Illes;Española;2018T1;14,39
Mujeres;04 Balears, Illes;Española;2017T4;10,48
Mujeres;04 Balears, Illes;Española;2017T3;8,8
Mujeres;04 Balears, Illes;Española;2017T2;10,65
Mujeres;04 Balears, Illes;Española;2017T1;15
Mujeres;04 Balears, Illes;Española;2016T4;13,34
Mujeres;04 Balears, Illes;Española;2016T3;10,59
Mujeres;04 Balears, Illes;Española;2016T2;12,61
Mujeres;04 Balears, Illes;Española;2016T1;14,99
Mujeres;04 Balears, Illes;Española;2015T4;15,77
Mujeres;04 Balears, Illes;Española;2015T3;12,2
Mujeres;04 Balears, Illes;Española;2015T2;16,25
Mujeres;04 Balears, Illes;Española;2015T1;19,3
Mujeres;04 Balears, Illes;Española;2014T4;15,45
Mujeres;04 Balears, Illes;Española;2014T3;13,06
Mujeres;04 Balears, Illes;Española;2014T2;17,16
Mujeres;04 Balears, Illes;Española;2014T1;23,38
Mujeres;04 Balears, Illes;Española;2013T4;19,17
Mujeres;04 Balears, Illes;Española;2013T3;16,31
Mujeres;04 Balears, Illes;Española;2013T2;20,82
Mujeres;04 Balears, Illes;Española;2013T1;26,48
Mujeres;04 Balears, Illes;Española;2012T4;22,19
Mujeres;04 Balears, Illes;Española;2012T3;19,28
Mujeres;04 Balears, Illes;Española;2012T2;21,51
Mujeres;04 Balears, Illes;Española;2012T1;27,21
Mujeres;04 Balears, Illes;Española;2011T4;23,77
Mujeres;04 Balears, Illes;Española;2011T3;13,7
Mujeres;04 Balears, Illes;Española;2011T2;15,6
Mujeres;04 Balears, Illes;Española;2011T1;21,71
Mujeres;04 Balears, Illes;Española;2010T4;15,99
Mujeres;04 Balears, Illes;Española;2010T3;11,87
Mujeres;04 Balears, Illes;Española;2010T2;15,7
Mujeres;04 Balears, Illes;Española;2010T1;20,13
Mujeres;04 Balears, Illes;Española;2009T4;13,79
Mujeres;04 Balears, Illes;Española;2009T3;8,89
Mujeres;04 Balears, Illes;Española;2009T2;13,56
Mujeres;04 Balears, Illes;Española;2009T1;16,24
Mujeres;04 Balears, Illes;Española;2008T4;8,56
Mujeres;04 Balears, Illes;Española;2008T3;8,01
Mujeres;04 Balears, Illes;Española;2008T2;7,65
Mujeres;04 Balears, Illes;Española;2008T1;9,78
Mujeres;04 Balears, Illes;Española;2007T4;8,03
Mujeres;04 Balears, Illes;Española;2007T3;4,1
Mujeres;04 Balears, Illes;Española;2007T2;7,05
Mujeres;04 Balears, Illes;Española;2007T1;8,91
Mujeres;04 Balears, Illes;Española;2006T4;5,6
Mujeres;04 Balears, Illes;Española;2006T3;5,1
Mujeres;04 Balears, Illes;Española;2006T2;7,73
Mujeres;04 Balears, Illes;Española;2006T1;10,29
Mujeres;04 Balears, Illes;Española;2005T4;9,48
Mujeres;04 Balears, Illes;Española;2005T3;6,05
Mujeres;04 Balears, Illes;Española;2005T2;7,64
Mujeres;04 Balears, Illes;Española;2005T1;11,68
Mujeres;04 Balears, Illes;Española;2004T4;8,63
Mujeres;04 Balears, Illes;Española;2004T3;7,67
Mujeres;04 Balears, Illes;Española;2004T2;10,63
Mujeres;04 Balears, Illes;Española;2004T1;16,32
Mujeres;04 Balears, Illes;Española;2003T4;10,3
Mujeres;04 Balears, Illes;Española;2003T3;7,57
Mujeres;04 Balears, Illes;Española;2003T2;10,93
Mujeres;04 Balears, Illes;Española;2003T1;16,9
Mujeres;04 Balears, Illes;Española;2002T4;8,65
Mujeres;04 Balears, Illes;Española;2002T3;6,94
Mujeres;04 Balears, Illes;Española;2002T2;8,98
Mujeres;04 Balears, Illes;Española;2002T1;12,08
Mujeres;04 Balears, Illes;Extranjera: Total;2025T4;12,97
Mujeres;04 Balears, Illes;Extranjera: Total;2025T3;11,85
Mujeres;04 Balears, Illes;Extranjera: Total;2025T2;11,81
Mujeres;04 Balears, Illes;Extranjera: Total;2025T1;30,41
Mujeres;04 Balears, Illes;Extranjera: Total;2024T4;11,8
Mujeres;04 Balears, Illes;Extranjera: Total;2024T3;7,76
Mujeres;04 Balears, Illes;Extranjera: Total;2024T2;17,66
Mujeres;04 Balears, Illes;Extranjera: Total;2024T1;27,18
Mujeres;04 Balears, Illes;Extranjera: Total;2023T4;18,52
Mujeres;04 Balears, Illes;Extranjera: Total;2023T3;7,78
Mujeres;04 Balears, Illes;Extranjera: Total;2023T2;8
Mujeres;04 Balears, Illes;Extranjera: Total;2023T1;29,39
Mujeres;04 Balears, Illes;Extranjera: Total;2022T4;20,85
Mujeres;04 Balears, Illes;Extranjera: Total;2022T3;7,09
Mujeres;04 Balears, Illes;Extranjera: Total;2022T2;12,98
Mujeres;04 Balears, Illes;Extranjera: Total;2022T1;34,73
Mujeres;04 Balears, Illes;Extranjera: Total;2021T4;24,41
Mujeres;04 Balears, Illes;Extranjera: Total;2021T3;17,94
Mujeres;04 Balears, Illes;Extranjera: Total;2021T2;24,02
Mujeres;04 Balears, Illes;Extranjera: Total;2021T1;35,25
Mujeres;04 Balears, Illes;Extranjera: Total;2020T4;34,69
Mujeres;04 Balears, Illes;Extranjera: Total;2020T3;15,04
Mujeres;04 Balears, Illes;Extranjera: Total;2020T2;25,99
Mujeres;04 Balears, Illes;Extranjera: Total;2020T1;40,12
Mujeres;04 Balears, Illes;Extranjera: Total;2019T4;17,27
Mujeres;04 Balears, Illes;Extranjera: Total;2019T3;15,47
Mujeres;04 Balears, Illes;Extranjera: Total;2019T2;28,68
Mujeres;04 Balears, Illes;Extranjera: Total;2019T1;31,73
Mujeres;04 Balears, Illes;Extranjera: Total;2018T4;13,33
Mujeres;04 Balears, Illes;Extranjera: Total;2018T3;6,26
Mujeres;04 Balears, Illes;Extranjera: Total;2018T2;11,07
Mujeres;04 Balears, Illes;Extranjera: Total;2018T1;22,2
Mujeres;04 Balears, Illes;Extranjera: Total;2017T4;14,07
Mujeres;04 Balears, Illes;Extranjera: Total;2017T3;10,34
Mujeres;04 Balears, Illes;Extranjera: Total;2017T2;17,36
Mujeres;04 Balears, Illes;Extranjera: Total;2017T1;28,68
Mujeres;04 Balears, Illes;Extranjera: Total;2016T4;19,75
Mujeres;04 Balears, Illes;Extranjera: Total;2016T3;11,92
Mujeres;04 Balears, Illes;Extranjera: Total;2016T2;19,89
Mujeres;04 Balears, Illes;Extranjera: Total;2016T1;30,19
Mujeres;04 Balears, Illes;Extranjera: Total;2015T4;19,94
Mujeres;04 Balears, Illes;Extranjera: Total;2015T3;11,7
Mujeres;04 Balears, Illes;Extranjera: Total;2015T2;22,67
Mujeres;04 Balears, Illes;Extranjera: Total;2015T1;35,42
Mujeres;04 Balears, Illes;Extranjera: Total;2014T4;25,55
Mujeres;04 Balears, Illes;Extranjera: Total;2014T3;17,82
Mujeres;04 Balears, Illes;Extranjera: Total;2014T2;17,74
Mujeres;04 Balears, Illes;Extranjera: Total;2014T1;31,38
Mujeres;04 Balears, Illes;Extranjera: Total;2013T4;25,93
Mujeres;04 Balears, Illes;Extranjera: Total;2013T3;16,17
Mujeres;04 Balears, Illes;Extranjera: Total;2013T2;25,27
Mujeres;04 Balears, Illes;Extranjera: Total;2013T1;37,28
Mujeres;04 Balears, Illes;Extranjera: Total;2012T4;30,62
Mujeres;04 Balears, Illes;Extranjera: Total;2012T3;22,59
Mujeres;04 Balears, Illes;Extranjera: Total;2012T2;28,23
Mujeres;04 Balears, Illes;Extranjera: Total;2012T1;34,36
Mujeres;04 Balears, Illes;Extranjera: Total;2011T4;29,22
Mujeres;04 Balears, Illes;Extranjera: Total;2011T3;20,92
Mujeres;04 Balears, Illes;Extranjera: Total;2011T2;26,58
Mujeres;04 Balears, Illes;Extranjera: Total;2011T1;39,86
Mujeres;04 Balears, Illes;Extranjera: Total;2010T4;32,62
Mujeres;04 Balears, Illes;Extranjera: Total;2010T3;23,93
Mujeres;04 Balears, Illes;Extranjera: Total;2010T2;30,18
Mujeres;04 Balears, Illes;Extranjera: Total;2010T1;29,38
Mujeres;04 Balears, Illes;Extranjera: Total;2009T4;29,81
Mujeres;04 Balears, Illes;Extranjera: Total;2009T3;16,84
Mujeres;04 Balears, Illes;Extranjera: Total;2009T2;23,62
Mujeres;04 Balears, Illes;Extranjera: Total;2009T1;33,29
Mujeres;04 Balears, Illes;Extranjera: Total;2008T4;18,99
Mujeres;04 Balears, Illes;Extranjera: Total;2008T3;11,39
Mujeres;04 Balears, Illes;Extranjera: Total;2008T2;14,61
Mujeres;04 Balears, Illes;Extranjera: Total;2008T1;24,2
Mujeres;04 Balears, Illes;Extranjera: Total;2007T4;19,35
Mujeres;04 Balears, Illes;Extranjera: Total;2007T3;11,19
Mujeres;04 Balears, Illes;Extranjera: Total;2007T2;9,47
Mujeres;04 Balears, Illes;Extranjera: Total;2007T1;17,88
Mujeres;04 Balears, Illes;Extranjera: Total;2006T4;13,62
Mujeres;04 Balears, Illes;Extranjera: Total;2006T3;7,84
Mujeres;04 Balears, Illes;Extranjera: Total;2006T2;9,77
Mujeres;04 Balears, Illes;Extranjera: Total;2006T1;16,38
Mujeres;04 Balears, Illes;Extranjera: Total;2005T4;13,66
Mujeres;04 Balears, Illes;Extranjera: Total;2005T3;13,73
Mujeres;04 Balears, Illes;Extranjera: Total;2005T2;11,34
Mujeres;04 Balears, Illes;Extranjera: Total;2005T1;22,99
Mujeres;04 Balears, Illes;Extranjera: Total;2004T4;16,43
Mujeres;04 Balears, Illes;Extranjera: Total;2004T3;7,28
Mujeres;04 Balears, Illes;Extranjera: Total;2004T2;10,31
Mujeres;04 Balears, Illes;Extranjera: Total;2004T1;19,58
Mujeres;04 Balears, Illes;Extranjera: Total;2003T4;14,86
Mujeres;04 Balears, Illes;Extranjera: Total;2003T3;10,71
Mujeres;04 Balears, Illes;Extranjera: Total;2003T2;16
Mujeres;04 Balears, Illes;Extranjera: Total;2003T1;22,24
Mujeres;04 Balears, Illes;Extranjera: Total;2002T4;13
Mujeres;04 Balears, Illes;Extranjera: Total;2002T3;11,13
Mujeres;04 Balears, Illes;Extranjera: Total;2002T2;10,44
Mujeres;04 Balears, Illes;Extranjera: Total;2002T1;9,69
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2025T4;13,48
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2025T3;13,4
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2025T2;8,92
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2025T1;24,85
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2024T4;6,77
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2024T3;5,09
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2024T2;13,84
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2024T1;23,07
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2023T4;14,56
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2023T3;9,03
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2023T2;3,12
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2023T1;29,41
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2022T4;18
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2022T3;6,74
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2022T2;15,08
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2022T1;23,52
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2021T4;24,09
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2021T3;12,04
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2021T2;15,1
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2021T1;14,34
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2020T4;16,24
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2020T3;6,08
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2020T2;22,71
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2020T1;34,88
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2019T4;13,51
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2019T3;14,15
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2019T2;25,96
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2019T1;32,43
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2018T4;10,38
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2018T3;7,36
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2018T2;13,08
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2018T1;18,01
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2017T4;4,8
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2017T3;5,4
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2017T2;13,12
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2017T1;18,2
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2016T4;9,83
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2016T3;11,1
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2016T2;15,71
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2016T1;16,42
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2015T4;6,31
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2015T3;4,4
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2015T2;9,55
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2015T1;23,41
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2014T4;8,76
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2014T3;8,36
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2014T2;7,24
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2014T1;21,45
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2013T4;16,03
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2013T3;16,39
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2013T2;21,56
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2013T1;24,05
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2012T4;26,75
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2012T3;17,67
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2012T2;26,34
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2012T1;33,01
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2011T4;27,15
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2011T3;26,4
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2011T2;21,65
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2011T1;31,74
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2010T4;28,09
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2010T3;24,7
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2010T2;24,84
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2010T1;23
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2009T4;24,3
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2009T3;9,66
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2009T2;19,86
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2009T1;31,31
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2008T4;8,3
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2008T3;17,49
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2008T2;23,01
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2008T1;30,72
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2007T4;11,79
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2007T3;6,54
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2007T2;8,65
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2007T1;12,5
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2006T4;6,82
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2006T3;5,87
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2006T2;8,04
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2006T1;8,95
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2005T4;19,49
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2005T3;..
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2005T2;9,7
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2005T1;18,3
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2004T4;11,25
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2004T3;0
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2004T2;11,04
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2004T1;23,37
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2003T4;5,86
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2003T3;7,13
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2003T2;13,06
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2003T1;12,02
Mujeres;04 Balears, Illes;Extranjera: Unión Europea;2002T4;5,78
